[2018-12-07 14:37:37] erhan.ERROR: ошибка: Use of undefined constant images - assumed 'images' (this will throw an Error in a future version of PHP), файл: D:\WebWorksPHP\hmdoll.ru\app\controllers\SlavkoController.php, строка: 218 [] []
[2018-12-07 14:38:32] erhan.ERROR: ошибка: Class 'R' not found, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\widgets\menu\Menu.php, строка: 92 [] []
[2018-12-07 14:38:40] erhan.ERROR: ошибка: Undefined offset: 0, файл: D:\WebWorksPHP\hmdoll.ru\app\controllers\SlavkoController.php, строка: 182 [] []
[2018-12-07 14:42:05] erhan.ERROR: ошибка: Class 'R' not found, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\widgets\menu\Menu.php, строка: 92 [] []
[2018-12-07 14:42:14] erhan.ERROR: ошибка: Undefined offset: 1, файл: D:\WebWorksPHP\hmdoll.ru\app\controllers\SlavkoController.php, строка: 183 [] []
[2018-12-07 14:57:49] erhan.ERROR: ошибка: Class 'R' not found, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\widgets\menu\Menu.php, строка: 92 [] []
[2018-12-07 14:57:57] erhan.ERROR: ошибка: Undefined index: item_id, файл: D:\WebWorksPHP\hmdoll.ru\app\controllers\SlavkoController.php, строка: 183 [] []
[2018-12-07 14:58:22] erhan.ERROR: ошибка: Class 'R' not found, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\widgets\menu\Menu.php, строка: 92 [] []
[2018-12-07 14:58:29] erhan.ERROR: ошибка: Undefined index: item_id, файл: D:\WebWorksPHP\hmdoll.ru\app\controllers\SlavkoController.php, строка: 183 [] []
[2018-12-07 15:15:41] erhan.ERROR: ошибка: Class 'R' not found, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\widgets\menu\Menu.php, строка: 92 [] []
[2018-12-07 16:08:00] erhan.ERROR: ошибка: Контроллер <b>app\controllers\ImgController</b> не найден, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\core\Router.php, строка: 102 [] []
[2018-12-07 16:28:37] erhan.ERROR: ошибка: Контроллер <b>app\controllers\ImgController</b> не найден, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\core\Router.php, строка: 102 [] []
[2018-12-07 16:28:39] erhan.ERROR: ошибка: Class 'R' not found, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\widgets\menu\Menu.php, строка: 92 [] []
[2018-12-07 16:30:35] erhan.ERROR: ошибка: Class 'R' not found, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\widgets\menu\Menu.php, строка: 92 [] []
[2018-12-07 16:30:49] erhan.ERROR: ошибка: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'materials' in 'field list', файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\libs\rb-mysql.php, строка: 768 [] []
[2018-12-07 16:37:09] erhan.ERROR: ошибка: Class 'R' not found, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\widgets\menu\Menu.php, строка: 92 [] []
[2018-12-07 16:37:31] erhan.ERROR: ошибка: Plugin 'dispence' does not exist, add this plugin using: R::ext('dispence'), файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\libs\rb-mysql.php, строка: 13270 [] []
[2018-12-07 16:51:39] erhan.ERROR: ошибка: Class 'R' not found, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\widgets\menu\Menu.php, строка: 92 [] []
[2018-12-07 16:51:57] erhan.ERROR: ошибка: SQLSTATE[HY093]: Invalid parameter number: number of bound variables does not match number of tokens, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\libs\rb-mysql.php, строка: 768 [] []
[2018-12-07 16:54:43] erhan.ERROR: ошибка: Class 'R' not found, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\widgets\menu\Menu.php, строка: 92 [] []
[2018-12-07 16:56:12] erhan.ERROR: ошибка: Class 'R' not found, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\widgets\menu\Menu.php, строка: 92 [] []
[2018-12-07 17:27:19] erhan.ERROR: ошибка: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ')' at line 1, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\libs\rb-mysql.php, строка: 768 [] []
[2018-12-08 00:41:51] erhan.ERROR: ошибка: Class 'app\controllers\Slavko' not found, файл: D:\WebWorksPHP\hmdoll.ru\app\controllers\SlController.php, строка: 28 [] []
[2018-12-08 01:08:42] erhan.ERROR: ошибка: Страница не найдена, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\core\Router.php, строка: 105 [] []
[2018-12-09 04:44:14] erhan.ERROR: ошибка: Метод <b>app\controllers\SlavkoController::editpagesAction</b> не найден, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\core\Router.php, строка: 97 [] []
[2018-12-09 04:56:35] erhan.ERROR: ошибка: Undefined variable: model, файл: D:\WebWorksPHP\hmdoll.ru\app\controllers\SlavkoController.php, строка: 191 [] []
[2018-12-09 04:58:16] erhan.ERROR: ошибка: Undefined variable: fname, файл: D:\WebWorksPHP\hmdoll.ru\app\models\Slavko.php, строка: 172 [] []
[2018-12-09 05:00:16] erhan.ERROR: ошибка: Undefined variable: fname, файл: D:\WebWorksPHP\hmdoll.ru\app\models\Slavko.php, строка: 172 [] []
[2018-12-09 05:04:49] erhan.ERROR: ошибка: Class 'app\models\Exception' not found, файл: D:\WebWorksPHP\hmdoll.ru\app\models\Slavko.php, строка: 172 [] []
[2018-12-09 05:05:26] erhan.ERROR: ошибка: Не удалось найти файл: , файл: D:\WebWorksPHP\hmdoll.ru\app\models\Slavko.php, строка: 172 [] []
[2018-12-09 05:11:55] erhan.ERROR: ошибка: Не удалось найти файл: , файл: D:\WebWorksPHP\hmdoll.ru\app\models\Slavko.php, строка: 172 [] []
[2018-12-09 05:23:15] erhan.ERROR: ошибка: Не удалось найти файл: , файл: D:\WebWorksPHP\hmdoll.ru\app\models\Slavko.php, строка: 172 [] []
[2018-12-09 05:42:09] erhan.ERROR: ошибка: Страница не найдена, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\core\Router.php, строка: 105 [] []
[2018-12-09 07:26:55] erhan.ERROR: ошибка: Страница не найдена, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\core\Router.php, строка: 105 [] []
[2018-12-10 02:55:32] erhan.ERROR: ошибка: Страница не найдена, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\core\Router.php, строка: 105 [] []
[2018-12-10 09:12:16] erhan.ERROR: ошибка: Метод <b>app\controllers\PageController::viewAction</b> не найден, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\core\Router.php, строка: 97 [] []
[2018-12-10 09:14:03] erhan.ERROR: ошибка: Метод <b>app\controllers\PageController::viewAction</b> не найден, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\core\Router.php, строка: 97 [] []
[2018-12-10 10:00:36] erhan.ERROR: ошибка: Метод <b>app\controllers\PageController::viewAction</b> не найден, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\core\Router.php, строка: 97 [] []
[2018-12-10 10:08:36] erhan.ERROR: ошибка: Метод <b>app\controllers\PageController::headersAction</b> не найден, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\core\Router.php, строка: 97 [] []
[2018-12-10 10:08:47] erhan.ERROR: ошибка: Class 'app\controllers\Exception' not found, файл: D:\WebWorksPHP\hmdoll.ru\app\controllers\PageController.php, строка: 26 [] []
[2018-12-10 10:17:04] erhan.ERROR: ошибка: Undefined variable: page, файл: D:\WebWorksPHP\hmdoll.ru\app\views\Page\headers.php, строка: 3 [] []
[2018-12-10 10:18:11] erhan.ERROR: ошибка: Undefined variable: page, файл: D:\WebWorksPHP\hmdoll.ru\app\views\Page\headers.php, строка: 3 [] []
[2018-12-10 10:18:21] erhan.ERROR: ошибка: Undefined variable: page, файл: D:\WebWorksPHP\hmdoll.ru\app\views\Page\headers.php, строка: 3 [] []
[2018-12-10 10:48:49] erhan.ERROR: ошибка: SQLSTATE[42S02]: Base table or view not found: 1146 Table 'hmdoll.pades' doesn't exist, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\libs\rb-mysql.php, строка: 768 [] []
[2018-12-10 11:25:55] erhan.ERROR: ошибка: Class 'R' not found, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\widgets\menu\Menu.php, строка: 92 [] []
[2018-12-10 11:33:48] erhan.ERROR: ошибка: Class 'R' not found, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\widgets\menu\Menu.php, строка: 92 [] []
[2018-12-10 11:34:50] erhan.ERROR: ошибка: Class 'R' not found, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\widgets\menu\Menu.php, строка: 92 [] []
[2018-12-10 11:36:31] erhan.ERROR: ошибка: Class 'R' not found, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\widgets\menu\Menu.php, строка: 92 [] []
[2018-12-10 11:59:55] erhan.ERROR: ошибка: SQLSTATE[HY093]: Invalid parameter number: parameter was not defined, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\libs\rb-mysql.php, строка: 768 [] []
[2018-12-10 13:27:35] erhan.ERROR: ошибка: Страница не найдена, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\core\Router.php, строка: 105 [] []
[2018-12-10 13:29:02] erhan.ERROR: ошибка: Страница не найдена, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\core\Router.php, строка: 105 [] []
[2018-12-12 03:22:00] erhan.ERROR: ошибка: Метод <b>app\controllers\MainController::showimageAction</b> не найден, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\core\Router.php, строка: 97 [] []
[2018-12-12 07:41:48] erhan.ERROR: ошибка: Use of undefined constant value - assumed 'value' (this will throw an Error in a future version of PHP), файл: D:\WebWorksPHP\hmdoll.ru\app\views\Main\index.php, строка: 17 [] []
[2018-12-12 07:42:44] erhan.ERROR: ошибка: Undefined index: active, файл: D:\WebWorksPHP\hmdoll.ru\app\views\Main\index.php, строка: 22 [] []
[2018-12-12 07:43:49] erhan.ERROR: ошибка: Undefined index:  active, файл: D:\WebWorksPHP\hmdoll.ru\app\views\Main\index.php, строка: 22 [] []
[2018-12-12 07:47:09] erhan.ERROR: ошибка: Undefined index:  active, файл: D:\WebWorksPHP\hmdoll.ru\app\views\Main\index.php, строка: 22 [] []
[2018-12-12 07:47:38] erhan.ERROR: ошибка: Undefined index:  active, файл: D:\WebWorksPHP\hmdoll.ru\app\views\Main\index.php, строка: 22 [] []
[2018-12-12 07:48:27] erhan.ERROR: ошибка: Undefined index:  active, файл: D:\WebWorksPHP\hmdoll.ru\app\views\Main\index.php, строка: 22 [] []
[2018-12-12 13:09:28] erhan.ERROR: ошибка: Call to undefined method app\models\Page::getHomePageItem(), файл: D:\WebWorksPHP\hmdoll.ru\app\controllers\PageController.php, строка: 64 [] []
[2018-12-13 04:28:53] erhan.ERROR: ошибка: Страница не найдена, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\core\Router.php, строка: 105 [] []
[2018-12-13 04:38:53] erhan.ERROR: ошибка: Страница не найдена, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\core\Router.php, строка: 105 [] []
[2018-12-13 08:18:38] erhan.ERROR: ошибка: Метод <b>app\controllers\MainController::mclassAction</b> не найден, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\core\Router.php, строка: 97 [] []
[2018-12-13 08:23:02] erhan.ERROR: ошибка: Метод <b>app\controllers\MainController::mclassAction</b> не найден, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\core\Router.php, строка: 97 [] []
[2018-12-13 08:23:31] erhan.ERROR: ошибка: Undefined offset: 0, файл: D:\WebWorksPHP\hmdoll.ru\app\models\Main.php, строка: 41 [] []
[2018-12-13 08:50:58] erhan.ERROR: ошибка: Страница не найдена, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\core\Router.php, строка: 105 [] []
[2018-12-13 08:54:09] erhan.ERROR: ошибка: Class 'R' not found, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\widgets\menu\Menu.php, строка: 92 [] []
[2018-12-13 16:26:46] erhan.ERROR: ошибка: Страница не найдена, файл: D:\WebWorksPHP\hmdoll.ru\vendor\hmd\core\Router.php, строка: 105 [] []
[2018-12-18 10:13:20] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:13:20] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:13:20] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:13:20] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:13:20] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:13:20] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:13:20] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:13:20] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:13:20] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:18:51] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:18:51] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:18:51] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:18:51] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:18:51] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:18:51] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:18:51] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:18:51] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:18:51] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:23:43] erhan.ERROR: ошибка: Метод <b>app\controllers\MainController::wWWAction</b> не найден, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 97 [] []
[2018-12-18 10:23:43] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:23:43] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:23:43] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:23:43] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:23:43] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:23:43] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:25:20] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:25:20] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:25:20] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:25:20] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:25:20] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:25:20] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:25:20] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:25:20] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:25:20] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:34:19] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:34:19] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:34:19] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:34:19] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:34:19] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:34:19] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:34:19] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:34:19] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:34:19] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:35:54] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:36:00] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:36:00] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:36:00] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:36:00] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:36:00] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:36:00] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:36:00] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:36:00] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:36:00] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:36:00] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:36:05] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:36:05] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:37:01] erhan.ERROR: ошибка: move_uploaded_file(/home/eugenie/www/hmdoll.ru/public/img/band01.jpg): failed to open stream: Permission denied, файл: /home/eugenie/www/hmdoll.ru/app/controllers/PageController.php, строка: 97 [] []
[2018-12-18 10:38:24] erhan.ERROR: ошибка: move_uploaded_file(/home/eugenie/www/hmdoll.ru/public/img/band01.jpg): failed to open stream: Permission denied, файл: /home/eugenie/www/hmdoll.ru/app/controllers/PageController.php, строка: 97 [] []
[2018-12-18 10:48:13] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:48:13] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:48:13] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:54:06] erhan.ERROR: ошибка: move_uploaded_file(/home/eugenie/www/hmdoll.ru/public/img/band01.jpg): failed to open stream: Permission denied, файл: /home/eugenie/www/hmdoll.ru/app/controllers/PageController.php, строка: 97 [] []
[2018-12-18 10:54:26] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:54:26] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:54:26] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:54:26] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:54:26] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:54:26] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:54:26] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:54:26] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:54:26] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:54:26] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:54:36] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:54:37] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-18 10:54:53] erhan.ERROR: ошибка: move_uploaded_file(/home/eugenie/www/hmdoll.ru/public/img/shp04.jpg): failed to open stream: Permission denied, файл: /home/eugenie/www/hmdoll.ru/app/controllers/SlavkoController.php, строка: 212 [] []
[2018-12-23 16:40:45] erhan.ERROR: ошибка: Метод <b>app\controllers\SlavkoController::itemsAction</b> не найден, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 97 [] []
[2018-12-23 16:43:51] erhan.ERROR: ошибка: Метод <b>app\controllers\SlavkoController::itemsAction</b> не найден, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 97 [] []
[2018-12-23 17:23:07] erhan.ERROR: ошибка: Class 'app\controllers\Slavko' not found, файл: /home/eugenie/www/hmdoll.ru/app/controllers/VocsController.php, строка: 24 [] []
[2018-12-23 17:26:16] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-27 18:02:16] erhan.ERROR: ошибка: Страница не найдена, файл: /home/eugenie/www/hmdoll.ru/vendor/hmd/core/Router.php, строка: 105 [] []
[2018-12-27 18:30:45] erhan.ERROR: ошибка: Undefined index: file, файл: /home/eugenie/www/hmdoll.ru/app/views/Items/edit_item.php, строка: 144 [] []
[2018-12-27 19:19:42] erhan.ERROR: ошибка: Undefined index: file, файл: /home/eugenie/www/hmdoll.ru/app/controllers/ItemsController.php, строка: 172 [] []
[2018-12-27 19:24:29] erhan.ERROR: ошибка: Undefined index: vfile, файл: /home/eugenie/www/hmdoll.ru/app/controllers/ItemsController.php, строка: 172 [] []
[2018-12-27 19:55:34] erhan.ERROR: ошибка: move_uploaded_file(/home/eugenie/www/hmdoll.ru/public/video/thanks.jpg): failed to open stream: Permission denied, файл: /home/eugenie/www/hmdoll.ru/app/controllers/ItemsController.php, строка: 176 [] []
[2018-12-27 19:56:06] erhan.ERROR: ошибка: move_uploaded_file(/home/eugenie/www/hmdoll.ru/public/video/shp04.jpg): failed to open stream: Permission denied, файл: /home/eugenie/www/hmdoll.ru/app/controllers/ItemsController.php, строка: 176 [] []
